module_id,record_kind,proto_file,message_type,field_number,field_name,field_path,cardinality,field_type,semantic_role,evidence_status,live_message_count,live_occurrence_count,live_nonempty_count,live_distinct_count,variability,source_session
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetBonusInfoResponse,3,price,price,optional,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetBonusInfoResponse,1,status,status,required,Casino.NonSpinBonusGameProto.GetBonusInfoResponse.Status,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetDataRequest,1,bonus_name,bonus_name,required,string,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetDataRequest,2,family_name,family_name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetDataResponse,2,bet,bet,optional,uint64,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,NonSpinBonusGame.proto,Casino.NonSpinBonusGameProto.GetDataResponse,1,status,status,required,Casino.NonSpinBonusGameProto.GetDataResponse.Status,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinGameRequest,2,action,action,required,Casino.PinGameRequest.Action,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinGameRequest,1,game,game,required,Casino.PinnedGame,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinGameResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinGameResponse,1,status,status,required,Casino.PinGameResponse.Status,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinnedGame,2,family,family,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.PinnedGame,1,game_category,game_category,required,Casino.GameCategory,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameEntry,1,game,game,required,Casino.GameDef,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameEntry,2,jackpot,jackpot,repeated,Casino.QueryGameEntry.Jackpot,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameEntry.Jackpot,1,id,id,required,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameEntry.Jackpot,2,legacy_value,legacy_value,required,uint64,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameEntry.Jackpot,3,value,value,optional,Casino.Chips,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyRequest,2,family_name,family_name,required,string,other,observed-live,6,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyRequest,1,game_category,game_category,required,Casino.GameCategory,other,observed-live,6,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyRequest,3,include_jackpot,include_jackpot,optional,bool,other,observed-live,6,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyResponse,3,game_entry,game_entry,repeated,Casino.QueryGameEntry,other,observed-live,6,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameFamilyResponse,1,status,status,required,Casino.QueryGameFamilyResponse.Status,progression/state,observed-live,6,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerRequest,1,user_id,user_id,repeated,int64,entity/id,observed-live,12,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse,3,player,player,repeated,Casino.QueryGamePlayerResponse.GamePlayer,entity/id,observed-live,12,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse,1,status,status,required,Casino.QueryGamePlayerResponse.Status,progression/state,observed-live,12,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse.GamePlayer,1,avatar,avatar,required,Casino.Avatar,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse.GamePlayer,2,club_role,club_role,optional,Casino.ClubsProto.ClubRole,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGamePlayerResponse.GamePlayer,3,locked_feature_id,locked_feature_id,repeated,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameRequest,1,game_name,game_name,required,string,other,observed-live,18,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameRequest,2,include_jackpot,include_jackpot,optional,bool,other,observed-live,14,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,AppServer.proto,Casino.QueryGameResponse,3,game_entry,game_entry,optional,Casino.QueryGameEntry,other,observed-live,18,,,,see-live-path,LOT-20260827-A
slots,schema_field,AppServer.proto,Casino.QueryGameResponse,1,status,status,required,Casino.QueryGameResponse.Status,progression/state,observed-live,18,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.AwardInfo,2,chips,chips,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.AwardInfo,5,collected,collected,optional,Casino.Chips,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.AwardInfo,4,max,max,optional,int64,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.AwardInfo,1,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.AwardInfo,3,progress,progress,optional,int64,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusId,3,free_spin_type,free_spin_type,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusId,1,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusId,2,type,type,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,5,bet,bet,optional,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,1,bonus_id,bonus_id,optional,Casino.SlotsProto.BonusId,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,9,jackpot,jackpot,repeated,Casino.SlotsProto.JackpotInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,7,multiplier,multiplier,repeated,Casino.SlotsProto.MultiplierInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,2,payout,payout,optional,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,6,played_bet,played_bet,optional,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,3,reward_type,reward_type,repeated,Casino.SlotsProto.BonusInfo.RewardType,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,4,spin_id,spin_id,optional,string,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,8,timestamp,timestamp,optional,uint64,timing/reset/expiry,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,10,win_bonus_id,win_bonus_id,repeated,Casino.SlotsProto.BonusId,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.BonusInfo,11,win_celebration,win_celebration,optional,Casino.SlotsProto.WinCelebration,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.ChoiceSelection,1,selection,selection,required,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.CounterInfo,4,legacy_max,legacy_max,optional,int64,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.CounterInfo,3,legacy_progress,legacy_progress,optional,int64,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.CounterInfo,5,max,max,optional,Casino.BigNumber,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.CounterInfo,1,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.CounterInfo,2,progress,progress,optional,Casino.BigNumber,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.ExplosionInfo,1,chain,chain,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.ExplosionInfo,2,payrule,payrule,repeated,Casino.SlotsProto.PayruleInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotInfo,3,explode_chain,explode_chain,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotInfo,1,id,id,optional,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotInfo,4,payrule_id,payrule_id,optional,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotInfo,2,win,win,optional,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList,2,club_share,club_share,optional,double,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList,1,jackpot,jackpot,repeated,Casino.SlotsProto.JackpotList.Jackpot,other,observed-live,305,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,5,eligible_users,eligible_users,repeated,int64,segment/eligibility/limit,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,4,hits,hits,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,1,id,id,required,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,6,last_contributor,last_contributor,optional,int64,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,7,legacy_user_payouts,legacy_user_payouts,repeated,int64,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,2,legacy_value,legacy_value,required,uint64,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,3,legacy_win,legacy_win,optional,uint64,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,10,user_payouts,user_payouts,repeated,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,8,value,value,optional,Casino.Chips,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.JackpotList.Jackpot,9,win,win,optional,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.MultiplierInfo,1,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.MultiplierInfo,2,value,value,optional,double,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,15,applied_payout_multiplier,applied_payout_multiplier,optional,double,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,12,award,award,repeated,Casino.SlotsProto.AwardInfo,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,8,bonus_id,bonus_id,repeated,Casino.SlotsProto.BonusId,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,11,counter,counter,repeated,Casino.SlotsProto.CounterInfo,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,7,jackpot_id,jackpot_id,optional,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,5,line_id,line_id,optional,int32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,13,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,2,number_of_symbols,number_of_symbols,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,10,payout,payout,optional,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,6,position,position,repeated,Casino.SlotsProto.PayruleInfo.Position,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,4,result_symbol,result_symbol,repeated,Casino.SlotsProto.SymbolInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,9,reward_type,reward_type,repeated,Casino.SlotsProto.PayruleInfo.RewardType,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,14,rule_id,rule_id,optional,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,1,type,type,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo,3,winning_symbol,winning_symbol,repeated,Casino.SlotsProto.SymbolInfo,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo.Position,2,column,column,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PayruleInfo.Position,1,row,row,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,1,awards,awards,repeated,Casino.PersonalAwardsProto.PersonalAward,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,5,awards_list,awards_list,repeated,Casino.PersonalAwardsProto.PersonalAwardList,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,4,bucket_awards,bucket_awards,repeated,Casino.PersonalAwardsProto.PersonalBucketAward,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,3,counters,counters,repeated,Casino.PersonalAwardsProto.PersonalCounter,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,7,counters_list,counters_list,repeated,Casino.PersonalAwardsProto.PersonalCounterList,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,8,flags,flags,repeated,Casino.PersonalAwardsProto.PersonalFlag,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,9,flags_list,flags_list,repeated,Casino.PersonalAwardsProto.PersonalFlagList,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,2,states,states,repeated,Casino.PersonalAwardsProto.PersonalState,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PersonalState,6,states_list,states_list,repeated,Casino.PersonalAwardsProto.PersonalStateList,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.PlayBonusDecision,1,decision,decision,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SharedFreeSpins,2,eligible_users,eligible_users,repeated,int64,segment/eligibility/limit,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SharedFreeSpins,1,hits,hits,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SharedFreeSpins,3,last_contributor,last_contributor,optional,int64,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus,3,legacy_total_cash,legacy_total_cash,required,uint64,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus,1,player,player,repeated,Casino.SlotsProto.SocialBonus.Player,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus,2,time_to_bonus,time_to_bonus,required,uint32,timing/reset/expiry,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus,4,total_cash,total_cash,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus.Player,3,legacy_win,legacy_win,optional,uint64,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus.Player,2,points,points,required,uint64,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus.Player,1,user_id,user_id,required,int64,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SocialBonus.Player,4,win,win,optional,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,13,auto_spin,auto_spin,optional,bool,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,10,award,award,repeated,Casino.SlotsProto.AwardInfo,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,2,bet,bet,required,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,9,counter,counter,repeated,Casino.SlotsProto.CounterInfo,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,14,explosion,explosion,repeated,Casino.SlotsProto.ExplosionInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,15,fee,fee,optional,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,4,flag,flag,repeated,Casino.SlotsProto.SpinInfo.SpinFlag,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,12,jackpot,jackpot,repeated,Casino.SlotsProto.JackpotInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,8,machine_logic,machine_logic,optional,int32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,16,max_chain,max_chain,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,7,multiplier,multiplier,repeated,Casino.SlotsProto.MultiplierInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,3,payout,payout,required,Casino.Chips,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,6,payrule,payrule,repeated,Casino.SlotsProto.PayruleInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,5,played_bet,played_bet,optional,Casino.Chips,cost/input,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,1,spin_id,spin_id,required,string,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfo,11,timestamp,timestamp,optional,uint64,timing/reset/expiry,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfoRequest,2,bonus,bonus,optional,Casino.SlotsProto.BonusInfo,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinInfoRequest,1,spin,spin,optional,Casino.SlotsProto.SpinInfo,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinRequest,2,auto,auto,optional,bool,other,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinRequest,1,bet,bet,required,uint64,cost/input,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinRequest,4,event_ids,event_ids,repeated,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinRequest,3,max_bet_btn,max_bet_btn,optional,bool,cost/input,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,11,bonus,bonus,repeated,Casino.SlotsProto.SpinResponse.Bonus,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,17,cash,cash,optional,Casino.Chips,currency/balance,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,10,choice,choice,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,9,directional_wild,directional_wild,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,8,dynamic_multiplier,dynamic_multiplier,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,5,dynamic_wild,dynamic_wild,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,7,free_spins,free_spins,optional,Casino.SlotsProto.SpinResponse.FreeSpins,other,observed-live,3,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,3,jackpot,jackpot,required,bool,other,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,2,legacy_cash,legacy_cash,required,uint64,currency/balance,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,4,mystery_id,mystery_id,optional,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,15,payrule_chosen_random_spin_actions,payrule_chosen_random_spin_actions,repeated,Casino.SlotsProto.SpinResponse.PayruleRandomSpinAction,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,14,payrules_with_disabled_bonus,payrules_with_disabled_bonus,repeated,uint32,reward/output,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,6,scramble,scramble,optional,bool,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,13,spin_multiplier,spin_multiplier,optional,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,1,stop,stop,repeated,uint32,other,observed-live,588,,,,see-live-path,LOT-20260827-A
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,12,subsymbol_index,subsymbol_index,repeated,Casino.SlotsProto.SpinResponse.SubsymbolIndex,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse,16,timer,timer,repeated,Casino.SlotsProto.Timer,timing/reset/expiry,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.Bonus,3,cash,cash,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.Bonus,2,legacy_cash,legacy_cash,required,uint64,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.Bonus,1,result,result,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.FreeSpins,5,cash,cash,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.FreeSpins,4,flags,flags,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.FreeSpins,2,legacy_cash,legacy_cash,required,uint64,currency/balance,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.FreeSpins,3,parameters,parameters,repeated,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.FreeSpins,1,spin_count,spin_count,required,uint32,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.PayruleRandomSpinAction,1,payrule_id,payrule_id,required,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.PayruleRandomSpinAction,2,spin_action_id,spin_action_id,required,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.SubsymbolIndex,2,index,index,required,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SpinResponse.SubsymbolIndex,1,position,position,required,uint32,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SymbolInfo,1,name,name,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SymbolInfo,2,property,property,repeated,Casino.SlotsProto.SymbolInfo.Property,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SymbolInfo.Property,1,key,key,optional,string,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.SymbolInfo.Property,2,value,value,optional,string,other,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.Timer,3,end_time,end_time,optional,uint64,timing/reset/expiry,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.Timer,1,id,id,required,uint32,entity/id,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.Timer,2,progress,progress,required,uint32,progression/state,schema-only,0,,,,not-observed,
slots,schema_field,Slots.proto,Casino.SlotsProto.TimerList,1,timer,timer,repeated,Casino.SlotsProto.Timer,timing/reset/expiry,schema-only,0,,,,not-observed,
